
ОС2;0;9;
Чувствительность = ;100
Специфичность =;9

Порог 82% от максимального значения;
 ;ИС1;ИС2;
ОС1;100;91;
ОС2;0;9;
Чувствительность = ;100
Специфичность =;9

Порог 83% от максимального значения;
 ;ИС1;ИС2;
ОС1;100;91;
ОС2;0;9;
Чувствительность = ;100
Специфичность =;9

Порог 84% от максимального значения;
 ;ИС1;ИС2;
ОС1;100;91;
ОС2;0;9;
Чувствительность = ;100
Специфичность =;9

Порог 85% от максимального значения;
 ;ИС1;ИС2;
ОС1;100;91;
ОС2;0;9;
Чувствительность = ;100
Специфичность =;9

Порог 86% от максимального значения;
 ;ИС1;ИС2;
ОС1;100;92;
ОС2;0;8;
Чувствительность = ;100
Специфичность =;8

Порог 87% от максимального значения;
 ;ИС1;ИС2;
ОС1;100;92;
ОС2;0;8;
Чувствительность = ;100
Специфичность =;8

Порог 88% от максимального значения;
 ;ИС1;ИС2;
ОС1;100;94;
ОС2;0;6;
Чувствительность = ;100
Специфичность =;6

Порог 89% от максимального значения;
 ;ИС1;ИС2;
ОС1;100;94;
ОС2;0;6;
Чувствительность = ;100
Специфичность =;6

Порог 90% от максимального значения;
 ;ИС1;ИС2;
ОС1;100;95;
ОС2;0;5;
Чувствительность = ;100
Специфичность =;5

Порог 91% от максимального значения;
 ;ИС1;ИС2;
ОС1;100;95;
ОС2;0;5;
Чувствительность = ;100
Специфичность =;5

Порог 92% от максимального значения;
 ;ИС1;ИС2;
ОС1;100;96;
ОС2;0;4;
Чувствительность = ;100
Специфичность =;4

Порог 93% от максимального значения;
 ;ИС1;ИС2;
ОС1;100;96;
ОС2;0;4;
Чувствительность = ;100
Специфичность =;4

Порог 94% от максимального значения;
 ;ИС1;ИС2;
ОС1;100;96;
ОС2;0;4;
Чувствительность = ;100
Специфичность =;4

Порог 95% от максимального значения;
 ;ИС1;ИС2;
ОС1;100;96;
ОС2;0;4;
Чувствительность = ;100
Специфичность =;4

Порог 96% от максимального значения;
 ;ИС1;ИС2;
ОС1;100;97;
ОС2;0;3;
Чувствительность = ;100
Специфичность =;3

Порог 97% от максимального значения;
 ;ИС1;ИС2;
ОС1;100;97;
ОС2;0;3;
Чувствительность = ;100
Специфичность =;3

Порог 98% от максимального значения;
 ;ИС1;ИС2;
ОС1;100;97;
ОС2;0;3;
Чувствительность = ;100
Специфичность =;3

Порог 99% от максимального значения;
 ;ИС1;ИС2;
ОС1;100;97;
ОС2;0;3;
Чувствительность = ;100
Специфичность =;3

Порог 100% от максимального значения;
 ;ИС1;ИС2;
ОС1;100;99;
ОС2;0;1;
Чувствительность = ;100
Специфичность =;1
